timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1757976306877,50,HTTP Request-1,200,OK,Saucedemo_QA 1-22,text,true,,3321,119,50,50,https://www.saucedemo.com/,48,0,0
1757976306831,97,HTTP Request,200,OK,Saucedemo_QA 1-19,text,true,,3980,234,50,50,https://www.saucedemo.com/,50,0,0
1757976306831,50,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-19,text,true,,658,115,50,50,http://saucedemo.com/,50,0,0
1757976306881,47,HTTP Request-1,200,OK,Saucedemo_QA 1-19,text,true,,3322,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306869,96,HTTP Request,200,OK,Saucedemo_QA 1-33,text,true,,3980,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306869,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-33,text,true,,658,115,50,50,http://saucedemo.com/,47,0,0
1757976306917,48,HTTP Request-1,200,OK,Saucedemo_QA 1-33,text,true,,3322,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306873,95,HTTP Request,200,OK,Saucedemo_QA 1-12,text,true,,3979,234,50,50,https://www.saucedemo.com/,46,0,0
1757976306873,46,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-12,text,true,,658,115,50,50,http://saucedemo.com/,46,0,0
1757976306919,49,HTTP Request-1,200,OK,Saucedemo_QA 1-12,text,true,,3321,119,50,50,https://www.saucedemo.com/,48,0,0
1757976306873,95,HTTP Request,200,OK,Saucedemo_QA 1-29,text,true,,3979,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306873,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-29,text,true,,658,115,50,50,http://saucedemo.com/,47,0,0
1757976306920,48,HTTP Request-1,200,OK,Saucedemo_QA 1-29,text,true,,3321,119,50,50,https://www.saucedemo.com/,48,0,0
1757976306874,95,HTTP Request,200,OK,Saucedemo_QA 1-23,text,true,,3979,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306874,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-23,text,true,,658,115,50,50,http://saucedemo.com/,47,0,0
1757976306921,48,HTTP Request-1,200,OK,Saucedemo_QA 1-23,text,true,,3321,119,50,50,https://www.saucedemo.com/,48,0,0
1757976306874,95,HTTP Request,200,OK,Saucedemo_QA 1-4,text,true,,3980,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306874,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-4,text,true,,658,115,50,50,http://saucedemo.com/,47,0,0
1757976306921,48,HTTP Request-1,200,OK,Saucedemo_QA 1-4,text,true,,3322,119,50,50,https://www.saucedemo.com/,48,0,0
1757976306873,97,HTTP Request,200,OK,Saucedemo_QA 1-11,text,true,,3980,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306873,97,HTTP Request,200,OK,Saucedemo_QA 1-16,text,true,,3981,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306873,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-11,text,true,,659,115,50,50,http://saucedemo.com/,47,0,0
1757976306920,50,HTTP Request-1,200,OK,Saucedemo_QA 1-11,text,true,,3321,119,50,50,https://www.saucedemo.com/,48,0,0
1757976306873,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-16,text,true,,659,115,50,50,http://saucedemo.com/,47,0,0
1757976306920,50,HTTP Request-1,200,OK,Saucedemo_QA 1-16,text,true,,3322,119,50,50,https://www.saucedemo.com/,48,0,0
1757976306874,96,HTTP Request,200,OK,Saucedemo_QA 1-28,text,true,,3979,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306874,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-28,text,true,,658,115,50,50,http://saucedemo.com/,47,0,0
1757976306921,49,HTTP Request-1,200,OK,Saucedemo_QA 1-28,text,true,,3321,119,50,50,https://www.saucedemo.com/,48,0,0
1757976306878,94,HTTP Request,200,OK,Saucedemo_QA 1-18,text,true,,3981,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306878,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-18,text,true,,659,115,50,50,http://saucedemo.com/,47,0,0
1757976306925,47,HTTP Request-1,200,OK,Saucedemo_QA 1-18,text,true,,3322,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306879,94,HTTP Request,200,OK,Saucedemo_QA 1-17,text,true,,3979,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306879,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-17,text,true,,658,115,50,50,http://saucedemo.com/,47,0,0
1757976306926,47,HTTP Request-1,200,OK,Saucedemo_QA 1-17,text,true,,3321,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306878,96,HTTP Request,200,OK,Saucedemo_QA 1-5,text,true,,3979,234,50,50,https://www.saucedemo.com/,46,0,0
1757976306878,46,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-5,text,true,,658,115,50,50,http://saucedemo.com/,46,0,0
1757976306924,50,HTTP Request-1,200,OK,Saucedemo_QA 1-5,text,true,,3321,119,50,50,https://www.saucedemo.com/,48,0,0
1757976306879,95,HTTP Request,200,OK,Saucedemo_QA 1-6,text,true,,3980,234,50,50,https://www.saucedemo.com/,48,0,0
1757976306879,48,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-6,text,true,,658,115,50,50,http://saucedemo.com/,48,0,0
1757976306927,47,HTTP Request-1,200,OK,Saucedemo_QA 1-6,text,true,,3322,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306880,96,HTTP Request,200,OK,Saucedemo_QA 1-15,text,true,,3980,234,50,50,https://www.saucedemo.com/,46,0,0
1757976306880,46,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-15,text,true,,658,115,50,50,http://saucedemo.com/,46,0,0
1757976306927,49,HTTP Request-1,200,OK,Saucedemo_QA 1-15,text,true,,3322,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306880,97,HTTP Request,200,OK,Saucedemo_QA 1-10,text,true,,3981,234,50,50,https://www.saucedemo.com/,50,0,0
1757976306880,50,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-10,text,true,,659,115,50,50,http://saucedemo.com/,50,0,0
1757976306930,47,HTTP Request-1,200,OK,Saucedemo_QA 1-10,text,true,,3322,119,50,50,https://www.saucedemo.com/,46,0,0
1757976306886,95,HTTP Request,200,OK,Saucedemo_QA 1-31,text,true,,3980,234,50,50,https://www.saucedemo.com/,46,0,0
1757976306886,46,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-31,text,true,,659,115,50,50,http://saucedemo.com/,46,0,0
1757976306932,49,HTTP Request-1,200,OK,Saucedemo_QA 1-31,text,true,,3321,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306887,94,HTTP Request,200,OK,Saucedemo_QA 1-2,text,true,,3979,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306887,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-2,text,true,,658,115,50,50,http://saucedemo.com/,47,0,0
1757976306934,47,HTTP Request-1,200,OK,Saucedemo_QA 1-2,text,true,,3321,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306887,95,HTTP Request,200,OK,Saucedemo_QA 1-26,text,true,,3980,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306887,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-26,text,true,,658,115,50,50,http://saucedemo.com/,47,0,0
1757976306934,48,HTTP Request-1,200,OK,Saucedemo_QA 1-26,text,true,,3322,119,50,50,https://www.saucedemo.com/,48,0,0
1757976306009,973,HTTP Request,200,OK,Saucedemo_QA 1-34,text,true,,3979,234,50,50,https://www.saucedemo.com/,211,0,136
1757976306009,211,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-34,text,true,,658,115,50,50,http://saucedemo.com/,211,0,136
1757976306221,761,HTTP Request-1,200,OK,Saucedemo_QA 1-34,text,true,,3321,119,50,50,https://www.saucedemo.com/,759,0,711
1757976306890,94,HTTP Request,200,OK,Saucedemo_QA 1-3,text,true,,3980,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306890,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-3,text,true,,659,115,50,50,http://saucedemo.com/,47,0,0
1757976306937,47,HTTP Request-1,200,OK,Saucedemo_QA 1-3,text,true,,3321,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306889,96,HTTP Request,200,OK,Saucedemo_QA 1-27,text,true,,3979,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306889,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-27,text,true,,658,115,50,50,http://saucedemo.com/,47,0,0
1757976306936,49,HTTP Request-1,200,OK,Saucedemo_QA 1-27,text,true,,3321,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306893,95,HTTP Request,200,OK,Saucedemo_QA 1-14,text,true,,3980,234,50,50,https://www.saucedemo.com/,46,0,0
1757976306893,46,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-14,text,true,,658,115,50,50,http://saucedemo.com/,46,0,0
1757976306939,49,HTTP Request-1,200,OK,Saucedemo_QA 1-14,text,true,,3322,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306897,94,HTTP Request,200,OK,Saucedemo_QA 1-1,text,true,,3979,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306897,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-1,text,true,,658,115,50,50,http://saucedemo.com/,47,0,0
1757976306944,47,HTTP Request-1,200,OK,Saucedemo_QA 1-1,text,true,,3321,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306897,95,HTTP Request,200,OK,Saucedemo_QA 1-25,text,true,,3979,234,50,50,https://www.saucedemo.com/,46,0,0
1757976306897,46,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-25,text,true,,658,115,50,50,http://saucedemo.com/,46,0,0
1757976306944,48,HTTP Request-1,200,OK,Saucedemo_QA 1-25,text,true,,3321,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306904,94,HTTP Request,200,OK,Saucedemo_QA 1-24,text,true,,3979,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306904,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-24,text,true,,658,115,50,50,http://saucedemo.com/,47,0,0
1757976306951,47,HTTP Request-1,200,OK,Saucedemo_QA 1-24,text,true,,3321,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306912,96,HTTP Request,200,OK,Saucedemo_QA 1-7,text,true,,3979,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306912,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-7,text,true,,658,115,50,50,http://saucedemo.com/,47,0,0
1757976306959,49,HTTP Request-1,200,OK,Saucedemo_QA 1-7,text,true,,3321,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306922,96,HTTP Request,200,OK,Saucedemo_QA 1-20,text,true,,3979,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306922,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-20,text,true,,658,115,50,50,http://saucedemo.com/,47,0,0
1757976306969,49,HTTP Request-1,200,OK,Saucedemo_QA 1-20,text,true,,3321,119,50,50,https://www.saucedemo.com/,48,0,0
1757976306923,96,HTTP Request,200,OK,Saucedemo_QA 1-13,text,true,,3981,234,50,50,https://www.saucedemo.com/,48,0,0
1757976306923,48,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-13,text,true,,659,115,50,50,http://saucedemo.com/,48,0,0
1757976306971,48,HTTP Request-1,200,OK,Saucedemo_QA 1-13,text,true,,3322,119,50,50,https://www.saucedemo.com/,48,0,0
1757976306925,94,HTTP Request,200,OK,Saucedemo_QA 1-9,text,true,,3980,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306925,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-9,text,true,,658,115,50,50,http://saucedemo.com/,47,0,0
1757976306972,47,HTTP Request-1,200,OK,Saucedemo_QA 1-9,text,true,,3322,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306926,93,HTTP Request,200,OK,Saucedemo_QA 1-8,text,true,,3979,234,50,50,https://www.saucedemo.com/,46,0,0
1757976306926,46,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-8,text,true,,658,115,50,50,http://saucedemo.com/,46,0,0
1757976306972,47,HTTP Request-1,200,OK,Saucedemo_QA 1-8,text,true,,3321,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306927,94,HTTP Request,200,OK,Saucedemo_QA 1-22,text,true,,3979,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306927,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-22,text,true,,658,115,50,50,http://saucedemo.com/,47,0,0
1757976306974,47,HTTP Request-1,200,OK,Saucedemo_QA 1-22,text,true,,3321,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306928,97,HTTP Request,200,OK,Saucedemo_QA 1-19,text,true,,3980,234,50,50,https://www.saucedemo.com/,48,0,0
1757976306928,48,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-19,text,true,,658,115,50,50,http://saucedemo.com/,48,0,0
1757976306976,49,HTTP Request-1,200,OK,Saucedemo_QA 1-19,text,true,,3322,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306968,94,HTTP Request,200,OK,Saucedemo_QA 1-29,text,true,,3979,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306968,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-29,text,true,,658,115,50,50,http://saucedemo.com/,47,0,0
1757976307015,47,HTTP Request-1,200,OK,Saucedemo_QA 1-29,text,true,,3321,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306968,94,HTTP Request,200,OK,Saucedemo_QA 1-12,text,true,,3979,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306968,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-12,text,true,,658,115,50,50,http://saucedemo.com/,47,0,0
1757976307015,47,HTTP Request-1,200,OK,Saucedemo_QA 1-12,text,true,,3321,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306966,97,HTTP Request,200,OK,Saucedemo_QA 1-33,text,true,,3981,234,50,50,https://www.saucedemo.com/,49,0,0
1757976306966,49,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-33,text,true,,659,115,50,50,http://saucedemo.com/,49,0,0
1757976307015,48,HTTP Request-1,200,OK,Saucedemo_QA 1-33,text,true,,3322,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306970,94,HTTP Request,200,OK,Saucedemo_QA 1-16,text,true,,3981,234,50,50,https://www.saucedemo.com/,46,0,0
1757976306970,46,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-16,text,true,,659,115,50,50,http://saucedemo.com/,46,0,0
1757976307016,48,HTTP Request-1,200,OK,Saucedemo_QA 1-16,text,true,,3322,119,50,50,https://www.saucedemo.com/,48,0,0
1757976306969,96,HTTP Request,200,OK,Saucedemo_QA 1-4,text,true,,3980,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306969,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-4,text,true,,658,115,50,50,http://saucedemo.com/,47,0,0
1757976307016,49,HTTP Request-1,200,OK,Saucedemo_QA 1-4,text,true,,3322,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306969,95,HTTP Request,200,OK,Saucedemo_QA 1-23,text,true,,3979,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306969,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-23,text,true,,658,115,50,50,http://saucedemo.com/,47,0,0
1757976307016,48,HTTP Request-1,200,OK,Saucedemo_QA 1-23,text,true,,3321,119,50,50,https://www.saucedemo.com/,48,0,0
1757976306970,96,HTTP Request,200,OK,Saucedemo_QA 1-28,text,true,,3979,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306970,96,HTTP Request,200,OK,Saucedemo_QA 1-11,text,true,,3980,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306970,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-11,text,true,,659,115,50,50,http://saucedemo.com/,47,0,0
1757976306970,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-28,text,true,,658,115,50,50,http://saucedemo.com/,47,0,0
1757976307017,49,HTTP Request-1,200,OK,Saucedemo_QA 1-28,text,true,,3321,119,50,50,https://www.saucedemo.com/,47,0,0
1757976307017,49,HTTP Request-1,200,OK,Saucedemo_QA 1-11,text,true,,3321,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306972,95,HTTP Request,200,OK,Saucedemo_QA 1-18,text,true,,3981,234,50,50,https://www.saucedemo.com/,48,0,0
1757976306972,48,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-18,text,true,,659,115,50,50,http://saucedemo.com/,48,0,0
1757976307020,47,HTTP Request-1,200,OK,Saucedemo_QA 1-18,text,true,,3322,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306974,95,HTTP Request,200,OK,Saucedemo_QA 1-6,text,true,,3980,234,50,50,https://www.saucedemo.com/,48,0,0
1757976306974,48,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-6,text,true,,658,115,50,50,http://saucedemo.com/,48,0,0
1757976307022,47,HTTP Request-1,200,OK,Saucedemo_QA 1-6,text,true,,3322,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306973,96,HTTP Request,200,OK,Saucedemo_QA 1-17,text,true,,3979,234,50,50,https://www.saucedemo.com/,48,0,0
1757976306973,48,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-17,text,true,,658,115,50,50,http://saucedemo.com/,48,0,0
1757976307021,48,HTTP Request-1,200,OK,Saucedemo_QA 1-17,text,true,,3321,119,50,50,https://www.saucedemo.com/,48,0,0
1757976306977,93,HTTP Request,200,OK,Saucedemo_QA 1-10,text,true,,3981,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306977,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-10,text,true,,659,115,50,50,http://saucedemo.com/,47,0,0
1757976307024,46,HTTP Request-1,200,OK,Saucedemo_QA 1-10,text,true,,3322,119,50,50,https://www.saucedemo.com/,46,0,0
1757976306974,98,HTTP Request,200,OK,Saucedemo_QA 1-5,text,true,,3979,234,50,50,https://www.saucedemo.com/,48,0,0
1757976306974,48,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-5,text,true,,658,115,50,50,http://saucedemo.com/,48,0,0
1757976307022,50,HTTP Request-1,200,OK,Saucedemo_QA 1-5,text,true,,3321,119,50,50,https://www.saucedemo.com/,50,0,0
1757976306976,96,HTTP Request,200,OK,Saucedemo_QA 1-15,text,true,,3980,234,50,50,https://www.saucedemo.com/,48,0,0
1757976306976,48,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-15,text,true,,658,115,50,50,http://saucedemo.com/,48,0,0
1757976307024,48,HTTP Request-1,200,OK,Saucedemo_QA 1-15,text,true,,3322,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306982,94,HTTP Request,200,OK,Saucedemo_QA 1-2,text,true,,3980,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306982,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-2,text,true,,659,115,50,50,http://saucedemo.com/,47,0,0
1757976307029,47,HTTP Request-1,200,OK,Saucedemo_QA 1-2,text,true,,3321,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306981,96,HTTP Request,200,OK,Saucedemo_QA 1-31,text,true,,3980,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306981,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-31,text,true,,659,115,50,50,http://saucedemo.com/,47,0,0
1757976307028,49,HTTP Request-1,200,OK,Saucedemo_QA 1-31,text,true,,3321,119,50,50,https://www.saucedemo.com/,48,0,0
1757976306982,97,HTTP Request,200,OK,Saucedemo_QA 1-26,text,true,,3980,234,50,50,https://www.saucedemo.com/,48,0,0
1757976306982,48,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-26,text,true,,658,115,50,50,http://saucedemo.com/,48,0,0
1757976307030,49,HTTP Request-1,200,OK,Saucedemo_QA 1-26,text,true,,3322,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306983,97,HTTP Request,200,OK,Saucedemo_QA 1-34,text,true,,3979,234,50,50,https://www.saucedemo.com/,49,0,0
1757976306983,49,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-34,text,true,,658,115,50,50,http://saucedemo.com/,49,0,0
1757976307032,48,HTTP Request-1,200,OK,Saucedemo_QA 1-34,text,true,,3321,119,50,50,https://www.saucedemo.com/,48,0,0
1757976306985,95,HTTP Request,200,OK,Saucedemo_QA 1-3,text,true,,3980,234,50,50,https://www.saucedemo.com/,46,0,0
1757976306985,46,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-3,text,true,,659,115,50,50,http://saucedemo.com/,46,0,0
1757976307031,49,HTTP Request-1,200,OK,Saucedemo_QA 1-3,text,true,,3321,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306985,97,HTTP Request,200,OK,Saucedemo_QA 1-27,text,true,,3979,234,50,50,https://www.saucedemo.com/,48,0,0
1757976306985,48,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-27,text,true,,658,115,50,50,http://saucedemo.com/,48,0,0
1757976307033,49,HTTP Request-1,200,OK,Saucedemo_QA 1-27,text,true,,3321,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306988,95,HTTP Request,200,OK,Saucedemo_QA 1-14,text,true,,3980,234,50,50,https://www.saucedemo.com/,46,0,0
1757976306988,46,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-14,text,true,,658,115,50,50,http://saucedemo.com/,46,0,0
1757976307035,48,HTTP Request-1,200,OK,Saucedemo_QA 1-14,text,true,,3322,119,50,50,https://www.saucedemo.com/,46,0,0
1757976306992,95,HTTP Request,200,OK,Saucedemo_QA 1-1,text,true,,3979,234,50,50,https://www.saucedemo.com/,46,0,0
1757976306992,46,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-1,text,true,,658,115,50,50,http://saucedemo.com/,46,0,0
1757976307038,49,HTTP Request-1,200,OK,Saucedemo_QA 1-1,text,true,,3321,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306992,95,HTTP Request,200,OK,Saucedemo_QA 1-25,text,true,,3979,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306992,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-25,text,true,,658,115,50,50,http://saucedemo.com/,47,0,0
1757976307039,48,HTTP Request-1,200,OK,Saucedemo_QA 1-25,text,true,,3321,119,50,50,https://www.saucedemo.com/,46,0,0
1757976306999,94,HTTP Request,200,OK,Saucedemo_QA 1-24,text,true,,3979,234,50,50,https://www.saucedemo.com/,47,0,0
1757976306999,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-24,text,true,,658,115,50,50,http://saucedemo.com/,47,0,0
1757976307046,47,HTTP Request-1,200,OK,Saucedemo_QA 1-24,text,true,,3321,119,50,50,https://www.saucedemo.com/,46,0,0
1757976307008,95,HTTP Request,200,OK,Saucedemo_QA 1-7,text,true,,3979,234,50,50,https://www.saucedemo.com/,47,0,0
1757976307008,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-7,text,true,,658,115,50,50,http://saucedemo.com/,47,0,0
1757976307056,47,HTTP Request-1,200,OK,Saucedemo_QA 1-7,text,true,,3321,119,50,50,https://www.saucedemo.com/,47,0,0
1757976307018,95,HTTP Request,200,OK,Saucedemo_QA 1-20,text,true,,3979,234,50,50,https://www.saucedemo.com/,47,0,0
1757976307018,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-20,text,true,,658,115,50,50,http://saucedemo.com/,47,0,0
1757976307065,48,HTTP Request-1,200,OK,Saucedemo_QA 1-20,text,true,,3321,119,50,50,https://www.saucedemo.com/,47,0,0
1757976307019,94,HTTP Request,200,OK,Saucedemo_QA 1-13,text,true,,3981,234,50,50,https://www.saucedemo.com/,46,0,0
1757976307019,46,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-13,text,true,,659,115,50,50,http://saucedemo.com/,46,0,0
1757976307065,48,HTTP Request-1,200,OK,Saucedemo_QA 1-13,text,true,,3322,119,50,50,https://www.saucedemo.com/,48,0,0
1757976307020,94,HTTP Request,200,OK,Saucedemo_QA 1-8,text,true,,3979,234,50,50,https://www.saucedemo.com/,47,0,0
1757976307020,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-8,text,true,,658,115,50,50,http://saucedemo.com/,47,0,0
1757976307067,47,HTTP Request-1,200,OK,Saucedemo_QA 1-8,text,true,,3321,119,50,50,https://www.saucedemo.com/,47,0,0
1757976307022,94,HTTP Request,200,OK,Saucedemo_QA 1-22,text,true,,3979,234,50,50,https://www.saucedemo.com/,46,0,0
1757976307022,46,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-22,text,true,,658,115,50,50,http://saucedemo.com/,46,0,0
1757976307069,47,HTTP Request-1,200,OK,Saucedemo_QA 1-22,text,true,,3321,119,50,50,https://www.saucedemo.com/,46,0,0
1757976307019,97,HTTP Request,200,OK,Saucedemo_QA 1-9,text,true,,3980,234,50,50,https://www.saucedemo.com/,48,0,0
1757976307019,48,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-9,text,true,,658,115,50,50,http://saucedemo.com/,48,0,0
1757976307067,49,HTTP Request-1,200,OK,Saucedemo_QA 1-9,text,true,,3322,119,50,50,https://www.saucedemo.com/,48,0,0
1757976307025,94,HTTP Request,200,OK,Saucedemo_QA 1-19,text,true,,3980,234,50,50,https://www.saucedemo.com/,47,0,0
1757976307025,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-19,text,true,,658,115,50,50,http://saucedemo.com/,47,0,0
1757976307072,47,HTTP Request-1,200,OK,Saucedemo_QA 1-19,text,true,,3322,119,50,50,https://www.saucedemo.com/,47,0,0
1757976306873,281,HTTP Request,200,OK,Saucedemo_QA 1-21,text,true,,3980,234,50,50,https://www.saucedemo.com/,234,0,0
1757976306873,234,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-21,text,true,,659,115,50,50,http://saucedemo.com/,234,0,0
1757976307107,47,HTTP Request-1,200,OK,Saucedemo_QA 1-21,text,true,,3321,119,50,50,https://www.saucedemo.com/,47,0,0
1757976307063,95,HTTP Request,200,OK,Saucedemo_QA 1-12,text,true,,3979,234,50,50,https://www.saucedemo.com/,48,0,0
1757976307063,48,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-12,text,true,,658,115,50,50,http://saucedemo.com/,48,0,0
1757976307111,47,HTTP Request-1,200,OK,Saucedemo_QA 1-12,text,true,,3321,119,50,50,https://www.saucedemo.com/,47,0,0
1757976307064,94,HTTP Request,200,OK,Saucedemo_QA 1-16,text,true,,3981,234,50,50,https://www.saucedemo.com/,47,0,0
1757976307064,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-16,text,true,,659,115,50,50,http://saucedemo.com/,47,0,0
1757976307111,47,HTTP Request-1,200,OK,Saucedemo_QA 1-16,text,true,,3322,119,50,50,https://www.saucedemo.com/,47,0,0
1757976307063,96,HTTP Request,200,OK,Saucedemo_QA 1-29,text,true,,3980,234,50,50,https://www.saucedemo.com/,47,0,0
1757976307063,47,HTTP Request-0,301,Moved Permanently,Saucedemo_QA 1-29,text,true,,658,115,50,50,http://saucedemo.com/,47,0,0
